text
macOS

### Human:
Open the iBooks

### Assistant:
open -a iBooks"
"### System:
macOS

### Human:
Open the news

### Assistant:
open -a News"
"### System:
macOS

### Human:
Open the stocks

### Assistant:
open -a Stocks"
"### System:
macOS

### Human:
Open the home

### Assistant:
open -a Home"
"### System:
macOS

### Human:
Open the podcast

### Assistant:
open -a Podcasts"
"### System:
Linux

### Human:
Open the file manager

### Assistant:
nautilus"
"### System:
Linux

### Human:
Open the web browser

### Assistant:
firefox"
"### System:
Linux

### Human:
Open the text editor

### Assistant:
gedit"
"### System:
Linux

### Human:
Open the terminal

### Assistant:
gnome-terminal"
"### System:
Linux

### Human:
Open the system settings

### Assistant:
gnome-control-center"
"### System:
Linux

### Human:
Open the image viewer

### Assistant:
eog"
"### System:
Linux

### Human:
Open the video player

### Assistant:
totem"
"### System:
Linux

### Human:
Open the music player

### Assistant:
rhythmbox"
"### System:
Linux

### Human:
Open the document viewer

### Assistant:
evince"
"### System:
Linux

### Human:
Open the disk usage analyzer

### Assistant:
baobab"
"### System:
Linux

### Human:
Open the disk utility

### Assistant:
gnome-disks"
"### System:
Linux

### Human:
Open the system monitor

### Assistant:
gnome-system-monitor"
"### System:
Linux

### Human:
Open the logs

### Assistant:
gnome-logs"
"### System:
Linux

### Human:
Open the calculator

### Assistant:
gnome-calculator"
"### System:
Linux

### Human:
Open the calendar

### Assistant:
gnome-calendar"
"### System:
Windows

### Human:
Open the photo viewer

### Assistant:
start photoviewer"
"### System:
Windows

### Human:
Open the music player

### Assistant:
start wmplayer"
"### System:
Windows

### Human:
Open the video player

### Assistant:
start wmplayer"
"### System:
Windows

### Human:
Open the email client

### Assistant:
start outlook"
"### System:
Windows

### Human:
Open the web browser

### Assistant:
start msedge.exe"
"### System:
Windows

### Human:
Open the file explorer

### Assistant:
start explorer.exe"
"### System:
Windows

### Human:
Open the system settings

### Assistant:
start ms-settings:"
"### System:
Windows

### Human:
Open the calculator

### Assistant:
start calc.exe"
"### System:
Windows

### Human:
Open the command prompt

### Assistant:
start cmd.exe"
"### System:
Windows

### Human:
Open the text editor

### Assistant:
start notepad.exe"
"### System:
Windows

### Human:
Open the task manager

### Assistant:
Ctrl + Shift + Esc"
"### System:
Windows

### Human:
Open the disk cleanup tool

### Assistant:
start cleanmgr.exe"
"### System:
Windows

### Human:
Open the disk defragmenter

### Assistant:
start dfrgui.exe"
"### System:
Windows

### Human:
Open the network settings

### Assistant:
start ms-settings:network"
"### System:
Windows

### Human:
Open the security settings

### Assistant:
start ms-settings:privacy"
"### System:
macOS

### Human:
Open the photo viewer

### Assistant:
open -a Preview"
"### System:
macOS

### Human:
Open the music player

### Assistant:
open -a ""Music"""
"### System:
macOS

### Human:
Open the video player

### Assistant:
open -a ""QuickTime Player"""
"### System:
macOS

### Human:
Open the email client

### Assistant:
open -a Mail"
"### System:
macOS

### Human:
Open the web browser

### Assistant:
open -a Safari"
"### System:
macOS

### Human:
Open the file explorer

### Assistant:
open -a Finder"
"### System:
macOS

### Human:
Open the system settings

### Assistant:
open -a ""System Preferences"""
"### System:
macOS

### Human:
Open the calculator

### Assistant:
open -a Calculator"
"### System:
macOS

### Human:
Open the terminal

### Assistant:
open -a Terminal"
"### System:
macOS

### Human:
Open the text editor

### Assistant:
open -a ""TextEdit"""
"### System:
macOS

### Human:
Open the activity monitor

### Assistant:
open -a ""Activity Monitor"""
"### System:
macOS

### Human:
Open the disk utility

### Assistant:
open -a ""Disk Utility"""
"### System:
macOS

### Human:
Open the network settings

### Assistant:
open ""System Preferences"" && open ""Network"""
"### System:
macOS

### Human:
Open the security settings

### Assistant:
open ""System Preferences"" && open ""Security & Privacy"""
"### System:
macOS

### Human:
Open the file permissions settings

### Assistant:
open ""System Preferences"" && open ""File Sharing"""
"### System:
Linux

### Human:
Open the photo viewer

### Assistant:
eog"
"### System:
Linux

### Human:
Open the music player

### Assistant:
rhythmbox"
"### System:
Linux

### Human:
Open the video player

### Assistant:
totem"
"### System:
Linux

### Human:
Open the email client

### Assistant:
thunderbird"
"### System:
Linux

### Human:
Open the web browser

### Assistant:
firefox"
"### System:
Linux

### Human:
Open the file manager

### Assistant:
nautilus"
"### System:
Linux

### Human:
Open the system settings

### Assistant:
gnome-control-center"
"### System:
Linux

### Human:
Open the calculator

### Assistant:
gnome-calculator"
"### System:
Linux

### Human:
Open the terminal

### Assistant:
gnome-terminal"
"### System:
Linux

### Human:
Open the text editor

### Assistant:
gedit"
"### System:
Linux

### Human:
Open the system monitor

### Assistant:
gnome-system-monitor"
"### System:
Linux

### Human:
Open the disk utility

### Assistant:
gnome-disks"
"### System:
Linux

### Human:
Open the network settings

### Assistant:
nm-connection-editor"
"### System:
Linux

### Human:
Open the security settings

### Assistant:
seahorse"
"### System:
Linux

### Human:
Open the file permissions settings

### Assistant:
gnome-usershare-properties"
"### System:
Linux

### Human:
How do I disable the touchpad?

### Assistant:
xinput --list --short | grep touchpad && xinput --disable <device-id>"
"### System:
Linux

### Human:
How do I enable Dark Mode?

### Assistant:
gsettings set org.gnome.desktop.interface gtk-theme ""Adwaita-dark"""
"### System:
Linux

### Human:
How do I disable the touchpad?

### Assistant:
xinput --list --short | grep touchpad && xinput --disable <device-id>"
"### System:
Linux

### Human:
How do I enable Dark Mode?

### Assistant:
gsettings set org.gnome.desktop.interface gtk-theme ""Adwaita-dark"""
"### System:
Linux

### Human:
Open the Proxy settings

### Assistant:
gnome-control-center network"
"### System:
Linux

### Human:
Open the Sound settings

### Assistant:
gnome-control-center sound"
"### System:
Linux

### Human:
Open the Display settings

### Assistant:
gnome-control-center display"
"### System:
Linux

### Human:
Open the Storage settings

### Assistant:
gnome-disks"
"### System:
Linux

### Human:
Open the Battery settings

### Assistant:
gnome-power-statistics"
"### System:
Linux

### Human:
Open the Multitasking settings

### Assistant:
gnome-tweaks"
"### System:
Linux

### Human:
Open the Tablet mode settings

### Assistant:
gnome-control-center wacom"
"### System:
Linux

### Human:
Open the Printers & scanners settings

### Assistant:
gnome-control-center printers"
"### System:
Linux

### Human:
Open the Mouse & touchpad settings

### Assistant:
gnome-control-center mouse"
"### System:
Linux

### Human:
Open the Typing settings

### Assistant:
gnome-control-center keyboard"
"### System:
Linux

### Human:
Open the Pen & Windows Ink settings

### Assistant:
gnome-control-center wacom"
"### System:
Windows

### Human:
Open the File Explorer

### Assistant:
start explorer.exe"
"### System:
Windows

### Human:
Open the Control Panel

### Assistant:
control"
"### System:
Windows

### Human:
Open the Settings

### Assistant:
start ms-settings:"
"### System:
Windows

### Human:
Open the Task Manager

### Assistant:
Ctrl + Shift + Esc"
"### System:
Windows

### Human:
Open the Registry Editor

### Assistant:
regedit"
"### System:
Windows

### Human:
Open the Device Manager

### Assistant:
devmgmt.msc"
"### System:
Windows

### Human:
Open the Disk Management

### Assistant:
diskmgmt.msc"
"### System:
Windows

### Human:
Open the Event Viewer

### Assistant:
eventvwr.msc"
"### System:
Windows

### Human:
Open the Local Security Policy

### Assistant:
secpol.msc"
"### System:
Windows

### Human:
Open the Services

### Assistant:
services.msc"
"### System:
Windows

### Human:
Open the Performance Monitor

### Assistant:
perfmon.msc"
"### System:
Windows

### Human:
Open the Resource Monitor

### Assistant:
resmon"
"### System:
Windows

### Human:
Open the Computer Management

### Assistant:
compmgmt.msc"
"### System:
Windows

### Human:
Open the Group Policy Editor

### Assistant:
gpedit.msc"
"### System:
Windows

### Human:
Open the PowerShell

### Assistant:
powershell"
"### System:
macOS

### Human:
Open the Finder

### Assistant:
open -a Finder"
"### System:
macOS

### Human:
Open the System Preferences

### Assistant:
open -a ""System Preferences"""
"### System:
macOS

### Human:
Open the Activity Monitor

### Assistant:
open -a ""Activity Monitor"""
"### System:
macOS

### Human:
Open the Terminal

### Assistant:
open -a Terminal"
"### System:
macOS

### Human:
Open the Console

### Assistant:
open -a Console"
"### System:
macOS

### Human:
Open the Disk Utility

### Assistant:
open -a ""Disk Utility"""
"### System:
macOS

### Human:
Open the Keychain Access

### Assistant:
open -a ""Keychain Access"""
"### System:
macOS

### Human:
Open the Bluetooth File Exchange

### Assistant:
open -a ""Bluetooth File Exchange"""
"### System:
macOS

### Human:
Open the ColorSync Utility

### Assistant:
open -a ""ColorSync Utility"""
"### System:
macOS

### Human:
Open the Digital Color Meter

### Assistant:
open -a ""Digital Color Meter"""
"### System:
macOS

### Human:
Open the Font Book

### Assistant:
open -a ""Font Book"""
"### System:
macOS

### Human:
Open the Grab

### Assistant:
open -a Grab"
"### System:
macOS

### Human:
Open the Image Capture

### Assistant:
open -a ""Image Capture"""
"### System:
macOS

### Human:
Open the Migration Assistant

### Assistant:
open -a ""Migration Assistant"""
"### System:
macOS

### Human:
Open the Preview

### Assistant:
open -a Preview"
"### System:
Linux

### Human:
Open the Nautilus

### Assistant:
nautilus"
"### System:
Linux

### Human:
Open the Dolphin

### Assistant:
dolphin"
"### System:
Linux

### Human:
Open the Thunar

### Assistant:
thunar"
"### System:
Linux

### Human:
Open the Nemo

### Assistant:
nemo"
"### System:
Linux

### Human:
Open the Caja

### Assistant:
caja"
"### System:
Linux

### Human:
Open the PCManFM

### Assistant:
pcmanfm"
"### System:
Linux

### Human:
Open the Konsole

### Assistant:
konsole"
"### System:
Linux

### Human:
Open the GNOME Terminal

### Assistant:
gnome-terminal"
"### System:
Linux

### Human:
Open the XFCE Terminal

### Assistant:
xfce4-terminal"
"### System:
Linux

### Human:
Open the LXDE Terminal

### Assistant:
lxterminal"
"### System:
Linux

### Human:
Open the Terminator

### Assistant:
terminator"
"### System:
Linux

### Human:
Open the Tilda

### Assistant:
tilda"
"### System:
Linux

### Human:
Open the Yakuake

### Assistant:
yakuake"
"### System:
Linux

### Human:
Open the Guake

### Assistant:
guake"
"### System:
Linux

### Human:
Open the ROXTerm

### Assistant:
roxterm"
"### System:
Windows

### Human:
Open the Bluetooth settings

### Assistant:
start ms-settings:bluetooth"
"### System:
Windows

### Human:
Open the Network settings

### Assistant:
start ms-settings:network"
"### System:
Windows

### Human:
Open the Display settings

### Assistant:
start ms-settings:display"
"### System:
Windows

### Human:
Open the Sound settings

### Assistant:
start ms-settings:sound"
"### System:
Windows

### Human:
Open the Privacy settings

### Assistant:
start ms-settings:privacy"
"### System:
Windows

### Human:
Open the Update & Security settings

### Assistant:
start ms-settings:windowsupdate"
"### System:
Windows

### Human:
Open the Devices settings

### Assistant:
start ms-settings:devices"
"### System:
Windows

### Human:
Open the Time & Language settings

### Assistant:
start ms-settings:regionlanguage"
"### System:
Windows

### Human:
Open the Gaming settings

### Assistant:
start ms-settings:gaming"
"### System:
Windows

### Human:
Open the Accessibility settings

### Assistant:
start ms-settings:easeofaccess"
"### System:
macOS

### Human:
Open the Bluetooth settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Bluetooth\"""""
"### System:
macOS

### Human:
Open the Network settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Network\"""""
"### System:
macOS

### Human:
Open the Display settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Displays\"""""
"### System:
macOS

### Human:
Open the Sound settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Sound\"""""
"### System:
macOS

### Human:
Open the Privacy settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Security & Privacy\"""""
"### System:
macOS

### Human:
Open the Software Update settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Software Update\"""""
"### System:
macOS

### Human:
Open the Devices settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Bluetooth\"""""
"### System:
macOS

### Human:
Open the Language & Region settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Language & Region\"""""
"### System:
macOS

### Human:
Open the Security & Privacy settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Security & Privacy\"""""
"### System:
macOS

### Human:
Open the Accessibility settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Accessibility\"""""
"### System:
Linux

### Human:
Open the Network settings

### Assistant:
gnome-control-center network"
"### System:
Linux

### Human:
Open the Display settings

### Assistant:
gnome-control-center display"
"### System:
Linux

### Human:
Open the Sound settings

### Assistant:
gnome-control-center sound"
"### System:
Linux

### Human:
Open the Privacy settings

### Assistant:
gnome-control-center privacy"
"### System:
Linux

### Human:
Open the Software & Updates settings

### Assistant:
software-properties-gtk"
"### System:
Linux

### Human:
Open the Bluetooth settings

### Assistant:
gnome-control-center bluetooth"
"### System:
Linux

### Human:
Open the Devices settings

### Assistant:
gnome-control-center devices"
"### System:
Linux

### Human:
Open the Language & Region settings

### Assistant:
gnome-control-center region"
"### System:
Linux

### Human:
Open the Security & Privacy settings

### Assistant:
gnome-control-center security"
"### System:
Linux

### Human:
Open the Accessibility settings

### Assistant:
gnome-control-center universal-access"
"### System:
Windows

### Human:
Open the Power Options

### Assistant:
control powercfg.cpl"
"### System:
Windows

### Human:
Open the System Properties

### Assistant:
sysdm.cpl"
"### System:
Windows

### Human:
Open the Firewall settings

### Assistant:
firewall.cpl"
"### System:
Windows

### Human:
Open the Add or Remove Programs

### Assistant:
appwiz.cpl"
"### System:
Windows

### Human:
Open the Network Connections

### Assistant:
ncpa.cpl"
"### System:
macOS

### Human:
Open the Energy Saver settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Energy Saver\"""""
"### System:
macOS

### Human:
Open the Keyboard settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Keyboard\"""""
"### System:
macOS

### Human:
Open the Mouse settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Mouse\"""""
"### System:
macOS

### Human:
Open the Trackpad settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Trackpad\"""""
"### System:
macOS

### Human:
Open the Printers & Scanners settings

### Assistant:
open -a ""System Preferences"" && osascript -e ""tell application \""System Preferences\"" to reveal pane \""Print & Fax\"""""
"### System:
Linux

### Human:
Open the Power settings

### Assistant:
gnome-control-center power"
"### System:
Linux

### Human:
Open the System Information

### Assistant:
gnome-control-center info"
"### System:
Linux

### Human:
Open the Keyboard settings

### Assistant:
gnome-control-center keyboard"
"### System:
Linux

### Human:
Open the Mouse & Touchpad settings

### Assistant:
gnome-control-center mouse"
"### System:
Linux

### Human:
Open the Printers settings

### Assistant:
gnome-control-center printers"
"### System:
Linux

### Human:
Open Gedit

### Assistant:
gnome-control-center"
"### System:
Windows

### Human:
Open Snipping Tool

### Assistant:
start ms-settings:windowsupdate"
"### System:
Linux

### Human:
Open Photos app

### Assistant:
nautilus"
"### System:
macOS

### Human:
Open Activity Monitor

### Assistant:
open -a Finder"
"### System:
Linux

### Human:
Open Gedit

### Assistant:
gnome-disks"
"### System:
Windows

### Human:
Open Snipping Tool

### Assistant:
start explorer.exe"
"### System:
Windows

### Human:
Open Command Prompt

### Assistant:
start cmd.exe"
"### System:
Linux

### Human:
Open Eye of GNOME

### Assistant:
gnome-software"
"### System:
Linux

### Human:
Open System Preferences Security & Privacy

### Assistant:
gnome-photos"
"### System:
Windows

### Human:
Check system updates

### Assistant:
start wordpad.exe"
"### System:
macOS

### Human:
Open Calendar app

### Assistant:
open -a ""System Preferences"""
"### System:
Windows

### Human:
Open Mail app

### Assistant:
start ms-settings:windowsdefender"
"### System:
macOS

### Human:
Open Disk Utility

### Assistant:
open -a Terminal"
"### System:
Linux

### Human:
Check for system updates

### Assistant:
gnome-control-center security"
"### System:
macOS

### Human:
Open System Preferences Security & Privacy

### Assistant:
open -a ""App Store"""
"### System:
Windows

### Human:
Open Notepad

### Assistant:
start snippingtool.exe"
"### System:
Windows

### Human:
Open Snipping Tool

### Assistant:
start ms-windows-store:"
"### System:
macOS

### Human:
Open Finder

### Assistant:
open -a TextEdit"
"### System:
Linux

### Human:
Open Terminal

### Assistant:
gnome-software"
"### System:
Linux

### Human:
Open LibreOffice Writer

### Assistant:
gnome-control-center"
"### System:
Windows

### Human:
Open Task Manager

### Assistant:
start outlookmail:"
"### System:
macOS

### Human:
Open Activity Monitor

### Assistant:
open -a Music"
"### System:
macOS

### Human:
Open System Preferences

### Assistant:
open -a Finder"
"### System:
Windows

### Human:
Open File Explorer

### Assistant:
start powershell.exe"
"### System:
macOS

### Human:
Open Mail app

### Assistant:
system_profiler"
"### System:
Linux

### Human:
Open Software Center

### Assistant:
gnome-photos"
"### System:
Windows

### Human:
Open File Explorer

### Assistant:
start calc.exe"
"### System:
Windows

### Human:
Open Task Manager

### Assistant:
start cleanmgr.exe"
"### System:
Linux

### Human:
Open Videos app

### Assistant:
gnome-calendar"
"### System:
Windows

### Human:
Open Control Panel

### Assistant:
start ms-settings:"
"### System:
macOS

### Human:
Open TV app

### Assistant:
open -a Grab"
"### System:
macOS

### Human:
Open Calendar app

### Assistant:
open -a Calendar"
"### System:
macOS

### Human:
Open Mail app

### Assistant:
open -a Calculator"
"### System:
macOS

### Human:
Open Terminal

### Assistant:
open -a Terminal"
"### System:
Linux

### Human:
Open Disk Utility

### Assistant:
evolution"
"### System:
Linux

### Human:
Search for files

### Assistant:
gnome-software"
"### System:
Windows

### Human:
Open Task Manager

### Assistant:
start control.exe"
"### System:
Linux

### Human:
Open Calendar app

### Assistant:
gnome-screenshot"
"### System:
Linux

### Human:
Open System Monitor

### Assistant:
rhythmbox"
"### System:
Windows

### Human:
Open Calendar app

### Assistant:
start cmd.exe"
"### System:
Linux

### Human:
Open System Settings

### Assistant:
gnome-photos"
"### System:
macOS

### Human:
Open Mail app

### Assistant:
open -a Safari"
"### System:
Linux

### Human:
Open Mail app

### Assistant:
nautilus"
"### System:
Windows

### Human:
Open Disk Cleanup

### Assistant:
start movies-tv:"
"### System:
Linux

### Human:
Open Screenshot tool

### Assistant:
apt-get update"
"### System:
Windows

### Human:
Open Mail app

### Assistant:
start outlookcal:"
"### System:
Windows

### Human:
Open Calendar app

### Assistant:
start control.exe"
"### System:
Linux

### Human:
Open Firefox browser

### Assistant:
eog"
"### System:
Windows

### Human:
Open Calculator

### Assistant:
start snippingtool.exe"
"### System:
Linux

### Human:
Open System Monitor

### Assistant:
gnome-photos"
"### System:
Linux

### Human:
Open Software Center

### Assistant:
apt-get update"
"### System:
macOS

### Human:
Open Preview

### Assistant:
open -a ""Security & Privacy"""
"### System:
Windows

### Human:
Open Movies & TV app

### Assistant:
start muziek:"
"### System:
Windows

### Human:
Open PowerShell

### Assistant:
start powershell.exe"
"### System:
Windows

### Human:
Open Snipping Tool

### Assistant:
start outlookmail:"
